UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
455877,107,102,99,8,41,16,20,5,5,0,0,14,5,0,94,37,107,40,0,67,0,99,40,0,59,0,8,0,0,8,0,41,16,20,5,5,0,0,14,5,0,94,0,0,0,,,,,,,,,,,,41,41,0,37,37,0,4,4,0,0,61,38,1,35,5,0,0,88,13,0,0,0,0,100,0,0,100,,,
455886,140,109,88,52,46,14,29,1,1,0,1,8,0,0,92,13,140,19,0,121,0,88,18,0,70,0,52,1,0,51,0,46,14,29,1,1,0,1,8,0,0,92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,19,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
455895,270,172,108,162,20,46,32,1,1,0,1,0,0,0,90,5,270,21,0,249,0,108,13,0,95,0,162,8,0,154,0,20,46,32,1,1,0,1,0,0,0,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
455901,222,222,222,0,76,12,3,4,3,0,0,5,1,0,94,13,222,29,0,193,0,222,29,0,193,0,0,0,0,0,0,76,12,3,4,3,0,0,5,1,0,94,0,0,0,,,,,,,,,,,,66,66,0,66,66,0,0,0,0,1,69,30,0,21,8,0,0,72,28,0,0,0,0,100,0,0,100,,,
455910,44,44,44,0,91,5,0,2,2,0,0,0,2,0,77,34,44,15,0,29,0,44,15,0,29,0,0,0,0,0,0,91,5,0,2,2,0,0,0,2,0,77,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,13,2,0,0,87,13,0,0,0,0,100,0,0,100,,,
455929,38,38,38,0,66,0,8,0,0,0,8,18,0,0,95,16,38,6,0,32,0,38,6,0,32,0,0,0,0,0,0,66,0,8,0,0,0,8,18,0,0,95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
455956,116,116,116,0,0,0,100,0,0,0,0,0,0,0,79,60,116,70,0,46,0,116,70,0,46,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,79,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,70,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
455965,149,146,144,5,68,7,16,3,3,0,0,6,0,0,93,3,149,5,0,144,0,144,5,0,139,0,5,0,0,5,0,68,7,16,3,3,0,0,6,0,0,93,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,60,40,0,0,0,0,100,0,0,100,,,
455974,75,75,75,0,0,0,100,0,0,0,0,0,0,0,92,88,75,66,0,9,0,75,66,0,9,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,66,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
455983,358,355,353,5,20,1,13,34,34,0,0,0,0,33,54,29,358,108,21,226,3,353,105,21,224,3,5,3,0,2,0,20,1,13,34,34,0,0,0,0,33,54,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,89,19,0,0,82,18,0,0,22,4,74,22,4,74,,,
455992,370,365,362,8,71,4,6,3,2,0,0,3,10,4,71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,370,362,8,71,4,6,3,2,0,0,3,10,4,71,,,,,,,,,,,,,,,,,,,,,,0,0,100,,,,0,0,100
456001,56,56,56,0,96,0,0,0,0,0,2,2,0,0,5,98,56,55,0,1,0,56,55,0,1,0,0,0,0,0,0,96,0,0,0,0,0,2,2,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,24,31,0,0,44,56,0,0,0,0,100,0,0,100,,,
456029,220,220,220,0,36,57,5,0,0,0,0,1,0,0,94,13,220,28,0,192,0,220,28,0,192,0,0,0,0,0,0,36,57,5,0,0,0,0,1,0,0,94,0,0,0,,,,,,,,,,,,75,75,0,75,75,0,0,0,0,0,66,34,0,22,6,0,0,79,21,0,0,0,0,100,0,0,100,,,
456038,340,340,340,0,54,4,26,3,3,0,4,9,1,0,89,29,340,97,88,155,0,340,97,88,155,0,0,0,0,0,0,54,4,26,3,3,0,4,9,1,0,89,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,96,1,0,0,99,1,0,0,0,4,96,0,4,96,,,
456065,153,152,152,1,55,37,3,1,1,0,0,4,1,0,97,13,153,20,0,133,0,152,20,0,132,0,1,0,0,1,0,55,37,3,1,1,0,0,4,1,0,97,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456074,142,141,141,1,75,14,1,1,1,0,0,8,1,0,96,16,142,23,0,119,0,141,23,0,118,0,1,0,0,1,0,75,14,1,1,1,0,0,8,1,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456126,83,64,52,31,10,59,19,0,0,0,0,7,5,0,90,25,83,30,0,53,0,52,21,0,31,0,31,9,0,22,0,10,59,19,0,0,0,0,7,5,0,90,0,0,0,,,,,,,,,,,,44,44,0,25,25,0,19,19,0,1,46,53,0,30,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456135,95,82,74,21,32,45,6,4,4,0,1,6,4,1,99,33,95,39,0,56,0,74,31,0,43,0,21,8,0,13,0,32,45,6,4,4,0,1,6,4,1,99,0,0,0,,,,,,,,,,,,36,36,0,24,24,0,12,12,0,0,62,38,0,39,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456153,116,116,116,0,16,71,12,1,1,0,0,1,0,0,23,31,116,36,0,80,0,116,36,0,80,0,0,0,0,0,0,16,71,12,1,1,0,0,1,0,0,23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,36,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456180,54,54,54,0,56,6,37,0,0,0,0,0,2,0,94,0,54,0,0,54,0,54,0,0,54,0,0,0,0,0,0,56,6,37,0,0,0,0,0,2,0,94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,87,0,13,87,,,
456205,627,495,408,219,16,62,14,1,1,0,1,4,2,0,88,16,627,131,84,412,0,408,98,58,252,0,219,33,26,160,0,16,62,14,1,1,0,1,4,2,0,88,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,131,0,0,0,100,0,0,0,0,29,71,0,29,71,,,
456214,305,305,305,0,14,16,56,0,0,0,0,0,13,0,37,25,305,76,0,229,0,305,76,0,229,0,0,0,0,0,0,14,16,56,0,0,0,0,0,13,0,37,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,76,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456287,37,37,37,0,84,0,11,0,0,0,0,0,5,0,100,70,37,26,0,11,0,37,26,0,11,0,0,0,0,0,0,84,0,11,0,0,0,0,0,5,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456454,480,480,480,0,65,4,16,7,4,3,2,4,2,0,69,10,480,47,46,387,0,480,47,46,387,0,0,0,0,0,0,65,4,16,7,4,3,2,4,2,0,69,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,45,2,0,0,96,4,0,0,0,48,52,0,48,52,,,
456481,162,119,92,70,1,0,99,1,1,0,0,0,0,0,48,3,73,7,8,58,0,24,2,4,18,0,49,5,4,40,0,1,0,97,1,1,0,0,0,0,0,44,89,68,21,0,0,100,0,0,0,0,0,0,0,52,,,,,,,,,,,,,,7,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0
456490,214,138,89,125,1,0,98,0,0,0,0,0,0,0,30,4,165,16,14,135,0,55,6,9,40,0,110,10,5,95,0,1,1,98,0,0,0,0,0,1,0,28,49,34,15,0,0,100,0,0,0,0,0,0,0,37,,,,,,,,,,,,,,0,0,0,16,0,0,0,100,32,37,31,21,44,36,69,14,16
456506,118,118,118,0,59,21,13,1,1,0,0,5,1,0,98,42,118,49,0,69,0,118,49,0,69,0,0,0,0,0,0,59,21,13,1,1,0,0,5,1,0,98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,45,4,0,0,92,8,0,0,0,0,100,0,0,100,,,
456515,103,103,103,0,75,14,8,1,1,0,0,2,1,0,95,36,103,37,0,66,0,103,37,0,66,0,0,0,0,0,0,75,14,8,1,1,0,0,2,1,0,95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,37,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456542,529,525,522,7,63,7,6,18,18,0,1,2,2,0,50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,529,522,7,63,7,6,18,18,0,1,2,2,0,50,303,0,303,297,0,297,6,0,6,,,,,,,,,,,,,0,0,100,,,,0,0,100
456551,53,53,53,0,87,8,0,0,0,0,2,0,4,0,96,34,53,18,0,35,0,53,18,0,35,0,0,0,0,0,0,87,8,0,0,0,0,2,0,4,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9,6,0,3,50,33,0,17,0,0,100,0,0,100,,,
456560,328,178,102,226,59,2,1,2,2,0,17,4,15,0,65,0,328,1,0,96,231,102,1,0,66,35,226,0,0,30,196,59,2,1,2,2,0,17,4,15,0,65,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456579,704,578,495,209,31,16,43,1,0,0,0,8,2,0,67,24,704,207,39,458,0,495,167,25,303,0,209,40,14,155,0,31,16,43,1,0,0,0,8,2,0,67,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,204,3,0,0,99,1,0,0,0,11,89,0,11,89,,,
456588,28,28,28,0,7,14,71,0,0,0,0,7,0,0,96,36,28,10,0,18,0,28,10,0,18,0,0,0,0,0,0,7,14,71,0,0,0,0,7,0,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456597,82,82,82,0,18,9,41,0,0,0,0,0,29,2,100,46,82,38,0,44,0,82,38,0,44,0,0,0,0,0,0,18,9,41,0,0,0,0,0,29,2,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,38,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456621,221,107,34,187,83,9,3,0,0,0,0,3,1,0,69,0,205,25,61,117,2,33,1,7,25,0,172,24,54,92,2,82,10,2,0,0,0,0,3,1,0,70,16,1,15,88,0,13,0,0,0,0,0,0,0,50,183,167,16,32,31,1,151,136,15,0,17,82,0,23,2,0,0,92,8,0,0,92,6,2,91,7,2,100,0,0
456825,165,164,163,2,50,44,3,1,1,0,0,1,1,0,99,12,165,20,0,145,0,163,20,0,143,0,2,0,0,2,0,50,44,3,1,1,0,0,1,1,0,99,0,0,0,,,,,,,,,,,,45,45,0,45,45,0,0,0,0,2,71,27,0,19,1,0,0,95,5,0,0,0,0,100,0,0,100,,,
456861,243,243,243,0,6,19,70,2,1,1,1,0,2,0,86,36,243,88,0,155,0,243,88,0,155,0,0,0,0,0,0,6,19,70,2,1,1,1,0,2,0,86,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,88,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456922,491,491,491,0,8,0,84,0,0,0,0,0,8,0,70,27,491,131,0,360,0,491,131,0,360,0,0,0,0,0,0,8,0,84,0,0,0,0,0,8,0,70,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,131,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456931,380,380,380,0,18,7,71,0,0,0,0,1,3,0,42,32,380,120,0,260,0,380,120,0,260,0,0,0,0,0,0,18,7,71,0,0,0,0,1,3,0,42,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,120,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
456959,533,522,515,18,64,9,7,14,14,0,0,2,3,1,77,32,533,169,40,310,14,515,169,40,300,6,18,0,0,10,8,64,9,7,14,14,0,0,2,3,1,77,0,0,0,,,,,,,,,,,,23,23,0,19,19,0,4,4,0,2,94,4,0,130,38,1,0,77,22,1,0,0,0,100,0,0,100,,,
456968,634,524,452,182,29,56,10,2,2,0,0,2,1,0,96,8,634,52,0,582,0,452,50,0,402,0,182,2,0,180,0,29,56,10,2,2,0,0,2,1,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,25,22,0,5,48,42,0,10,0,0,100,0,0,100,,,
456977,69,69,69,0,3,12,84,0,0,0,0,1,0,0,16,25,69,17,0,52,0,69,17,0,52,0,0,0,0,0,0,3,12,84,0,0,0,0,1,0,0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457022,90,75,65,25,32,54,3,1,0,1,0,1,8,0,78,0,90,0,0,90,0,65,0,0,65,0,25,0,0,25,0,32,54,3,1,0,1,0,1,8,0,78,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,9,19,72,9,19,,,
457031,49,44,40,9,84,10,6,0,0,0,0,0,0,0,100,22,49,15,0,34,0,40,11,0,29,0,9,4,0,5,0,84,10,6,0,0,0,0,0,0,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457077,346,346,346,0,26,7,61,2,1,1,1,2,2,0,91,27,346,95,0,251,0,346,95,0,251,0,0,0,0,0,0,26,7,61,2,1,1,1,2,2,0,91,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,95,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457086,197,164,143,54,4,23,22,51,51,0,0,0,0,0,79,2,197,8,0,189,0,143,4,0,139,0,54,4,0,50,0,4,23,22,51,51,0,0,0,0,0,79,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,100,0,0,0,0,11,89,0,11,89,,,
457101,243,216,198,45,23,14,16,28,23,5,1,9,9,0,65,10,243,31,52,160,0,198,24,42,132,0,45,7,10,28,0,23,14,16,28,23,5,1,9,9,0,65,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,28,3,0,0,90,10,0,0,0,25,75,0,25,75,,,
457110,401,374,357,44,67,1,12,7,6,1,1,6,5,0,84,6,401,46,58,297,0,357,26,56,275,0,44,20,2,22,0,67,1,12,7,6,1,1,6,5,0,84,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,37,9,0,0,80,20,0,0,0,38,62,0,38,62,,,
457129,946,538,274,672,29,30,25,6,5,0,0,1,9,0,86,1,946,8,292,646,0,274,6,91,177,0,672,2,201,469,0,29,30,25,6,5,0,0,1,9,0,86,0,0,0,,,,,,,,,,,,674,674,0,184,184,0,490,490,0,0,29,71,0,8,0,0,0,100,0,0,0,1,55,43,1,55,43,,,
457174,190,190,190,0,14,83,2,0,0,0,0,1,0,0,92,31,190,58,0,132,0,190,58,0,132,0,0,0,0,0,0,14,83,2,0,0,0,0,1,0,0,92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,58,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457192,52,52,52,0,4,96,0,0,0,0,0,0,0,0,15,35,52,18,0,34,0,52,18,0,34,0,0,0,0,0,0,4,96,0,0,0,0,0,0,0,0,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457208,189,189,189,0,26,20,35,11,7,3,1,0,8,0,39,32,189,61,0,128,0,189,61,0,128,0,0,0,0,0,0,26,20,35,11,7,3,1,0,8,0,39,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,61,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457226,69,27,0,69,78,9,6,0,0,0,0,6,1,0,49,0,69,0,7,16,46,0,0,0,0,0,69,0,7,16,46,78,9,6,0,0,0,0,6,1,0,49,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,67,33,0,67,,,
457244,33,31,29,4,55,9,27,6,6,0,0,3,0,0,24,52,33,20,0,13,0,29,17,0,12,0,4,3,0,1,0,55,9,27,6,6,0,0,3,0,0,24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,6,70,0,0,30,0,0,100,0,0,100,,,
457253,59,34,18,41,2,7,81,5,5,0,0,2,2,2,93,2,59,8,0,51,0,18,1,0,17,0,41,7,0,34,0,2,7,81,5,5,0,0,2,2,2,93,0,0,0,,,,,,,,,,,,27,27,0,4,4,0,23,23,0,0,53,46,2,8,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457271,54,31,17,37,100,0,0,0,0,0,0,0,0,0,67,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,54,17,37,100,0,0,0,0,0,0,0,0,0,67,48,0,48,16,0,16,32,0,32,,,,,,,,,,,,,0,0,100,,,,0,0,100
457299,263,248,238,25,2,7,24,30,30,0,0,1,1,35,78,8,263,25,42,196,0,238,22,30,186,0,25,3,12,10,0,2,7,24,30,30,0,0,1,1,35,78,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0,0,100,0,0,0,0,11,89,0,11,89,,,
457314,110,110,110,0,9,18,33,35,31,4,1,1,4,0,75,7,110,8,0,102,0,110,8,0,102,0,0,0,0,0,0,9,18,33,35,31,4,1,1,4,0,75,0,0,0,,,,,,,,,,,,71,71,0,71,71,0,0,0,0,0,35,65,1,8,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457323,360,360,360,0,41,5,35,3,2,1,1,14,1,0,95,14,360,49,0,311,0,360,49,0,311,0,0,0,0,0,0,41,5,35,3,2,1,1,14,1,0,95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,48,1,0,0,98,2,0,0,0,0,100,0,0,100,,,
457332,13,8,5,8,85,0,15,0,0,0,0,0,0,0,85,31,13,11,0,2,0,5,4,0,1,0,8,7,0,1,0,85,0,15,0,0,0,0,0,0,0,85,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457341,166,159,154,12,68,11,18,1,1,0,0,0,1,1,95,10,166,16,0,150,0,154,16,0,138,0,12,0,0,12,0,68,11,18,1,1,0,0,0,1,1,95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,15,1,0,0,94,6,0,0,0,0,100,0,0,100,,,
457350,53,53,53,0,55,21,0,2,2,0,0,23,0,0,100,0,53,0,0,53,0,53,0,0,53,0,0,0,0,0,0,55,21,0,2,2,0,0,23,0,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,0,100,,,
457378,225,167,137,88,73,20,3,2,2,0,1,1,0,1,55,19,225,87,0,138,0,137,42,0,95,0,88,45,0,43,0,73,20,3,2,2,0,1,1,0,1,55,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,87,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457387,359,230,165,194,11,14,74,1,1,0,0,0,0,0,45,16,359,57,0,108,194,165,57,0,108,0,194,0,0,0,194,11,14,74,1,1,0,0,0,0,0,45,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,57,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457396,90,57,35,55,46,41,10,3,3,0,0,0,0,0,76,11,90,30,0,60,0,35,10,0,25,0,55,20,0,35,0,46,41,10,3,3,0,0,0,0,0,76,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457402,83,34,3,80,16,78,5,1,0,1,0,0,0,0,30,1,69,33,5,31,0,3,1,0,2,0,66,32,5,29,0,19,74,6,1,0,1,0,0,0,0,23,14,0,14,0,100,0,0,0,0,0,0,0,0,64,,,,,,,,,,,,,,3,1,0,29,9,3,0,88,0,0,100,0,0,100,0,0,100
457411,295,261,239,56,30,15,48,2,2,0,0,4,1,0,7,13,295,37,0,258,0,239,37,0,202,0,56,0,0,56,0,30,15,48,2,2,0,0,4,1,0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,37,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457420,167,133,111,56,54,12,28,2,2,0,0,4,0,0,93,9,167,18,0,149,0,111,15,0,96,0,56,3,0,53,0,54,12,28,2,2,0,0,4,0,0,93,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457439,68,51,40,28,49,34,15,0,0,0,0,3,0,0,96,51,68,61,0,7,0,40,35,0,5,0,28,26,0,2,0,49,34,15,0,0,0,0,3,0,0,96,0,0,0,,,,,,,,,,,,44,44,0,25,25,0,19,19,0,0,35,65,0,61,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457448,103,103,103,0,58,17,18,1,1,0,1,3,2,0,94,39,103,40,0,63,0,103,40,0,63,0,0,0,0,0,0,58,17,18,1,1,0,1,3,2,0,94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457466,16,16,16,0,0,100,0,0,0,0,0,0,0,0,19,88,16,14,0,2,0,16,14,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,1,93,0,0,7,0,0,100,0,0,100,,,
457475,93,93,93,0,70,16,11,1,1,0,1,1,0,0,99,24,93,22,0,71,0,93,22,0,71,0,0,0,0,0,0,70,16,11,1,1,0,1,1,0,0,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0,1,95,0,0,5,0,0,100,0,0,100,,,
457484,152,121,102,50,20,5,13,36,16,20,0,20,1,5,42,13,126,22,5,99,0,95,17,4,74,0,31,5,1,25,0,17,6,13,39,16,23,0,21,0,3,43,26,7,19,35,0,12,23,19,4,0,15,4,12,38,,,,,,,,,,,,,,16,3,1,2,73,14,5,9,0,0,100,0,0,100,0,0,100
457493,22,22,22,0,73,0,23,0,0,0,0,5,0,0,91,45,22,10,0,12,0,22,10,0,12,0,0,0,0,0,0,73,0,23,0,0,0,0,5,0,0,91,0,0,0,,,,,,,,,,,,3,3,0,3,3,0,0,0,0,14,73,14,0,9,1,0,0,90,10,0,0,0,0,100,0,0,100,,,
457527,234,97,8,226,32,15,23,29,25,3,0,0,2,0,91,0,234,0,56,174,4,8,0,1,7,0,226,0,55,167,4,32,15,23,29,25,3,0,0,2,0,91,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,92,0,8,92,,,
457536,537,537,537,0,22,41,18,4,4,0,0,1,3,11,84,15,537,81,124,332,0,537,81,124,332,0,0,0,0,0,0,22,41,18,4,4,0,0,1,3,11,84,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,77,4,0,0,95,5,0,0,0,0,100,0,0,100,,,
457545,110,96,87,23,85,10,2,0,0,0,0,0,3,0,96,16,110,21,0,89,0,87,18,0,69,0,23,3,0,20,0,85,10,2,0,0,0,0,0,3,0,96,0,0,0,,,,,,,,,,,,15,15,0,11,11,0,4,4,0,0,86,14,0,21,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457554,21,21,21,0,100,0,0,0,0,0,0,0,0,0,100,86,21,18,0,3,0,21,18,0,3,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457563,211,211,211,0,83,6,3,2,2,0,0,4,2,0,96,30,211,63,0,148,0,211,63,0,148,0,0,0,0,0,0,83,6,3,2,2,0,0,4,2,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,44,0,0,19,70,0,0,30,0,0,100,0,0,100,,,
457572,102,102,102,0,87,4,4,0,0,0,1,3,1,0,95,16,102,16,0,86,0,102,16,0,86,0,0,0,0,0,0,87,4,4,0,0,0,1,3,1,0,95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,16,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457581,183,160,145,38,72,4,14,4,3,2,1,5,0,0,96,12,183,29,0,154,0,145,22,0,123,0,38,7,0,31,0,72,4,14,4,3,2,1,5,0,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,28,1,0,0,97,3,0,0,0,0,100,0,0,100,,,
457606,44,44,44,0,0,16,9,75,75,0,0,0,0,0,80,98,44,43,0,1,0,44,43,0,1,0,0,0,0,0,0,0,16,9,75,75,0,0,0,0,0,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,34,0,0,9,79,0,0,21,0,0,100,0,0,100,,,
457615,30,10,0,30,67,27,3,0,0,0,0,3,0,0,93,0,30,2,0,28,0,0,0,0,0,0,30,2,0,28,0,67,27,3,0,0,0,0,3,0,0,93,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457624,40,40,40,0,45,33,5,0,0,0,0,8,10,0,75,28,40,11,0,29,0,40,11,0,29,0,0,0,0,0,0,45,33,5,0,0,0,0,8,10,0,75,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457633,139,82,44,95,53,35,4,1,1,0,1,4,2,0,99,12,139,42,0,97,0,44,17,0,27,0,95,25,0,70,0,53,35,4,1,1,0,1,4,2,0,99,0,0,0,,,,,,,,,,,,72,72,0,14,14,0,58,58,0,3,45,52,0,42,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457642,53,53,53,0,79,6,6,8,8,0,0,2,0,0,96,13,53,7,0,46,0,53,7,0,46,0,0,0,0,0,0,79,6,6,8,8,0,0,2,0,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457651,90,69,55,35,72,7,1,4,3,1,1,10,4,0,78,2,90,3,21,66,0,55,2,17,36,0,35,1,4,30,0,72,7,1,4,3,1,1,10,4,0,78,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
457679,25,25,25,0,56,0,24,8,8,0,4,8,0,0,100,28,25,7,0,18,0,25,7,0,18,0,0,0,0,0,0,56,0,24,8,8,0,4,8,0,0,100,0,0,0,,,,,,,,,,,,5,5,0,5,5,0,0,0,0,36,44,20,0,7,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
